summonerName,kills,assists,deaths,championName,lane,champExperience,dragonKills,baronKills,goldEarned,totalDamageDealtToChampions,totalHeal,totalMinionsKilled,turretTakedowns,turretsLost,visionScore,timePlayed,win
Raziel FirstBorn,7,8,8,Hecarim,JUNGLE,8911,1,0,9156,15793,10200,34,0,11,19,1421,False
Raziel FirstBorn,14,48,16,Shen,MIDDLE,35141,0,0,20649,58144,10314,94,4,4,0,1667,True
Raziel FirstBorn,14,29,14,Ekko,MIDDLE,26330,0,0,16835,43069,8367,72,1,1,0,1405,True
Raziel FirstBorn,1,18,10,Ornn,NONE,11039,0,0,7755,10038,3185,23,0,4,0,808,False
Raziel FirstBorn,5,2,2,Khazix,NONE,6626,1,0,7310,5510,8389,4,1,0,16,1002,True
Raziel FirstBorn,0,13,6,Milio,BOTTOM,10684,0,0,6995,3675,5271,12,1,8,70,1875,False
Raziel FirstBorn,4,42,9,Malzahar,MIDDLE,27704,0,0,16371,32293,1044,115,4,2,0,1491,True
Darkii,6,1,8,Katarina,MIDDLE,8249,0,0,7646,13780,1235,85,0,3,7,1337,False
Darkii,11,19,18,MissFortune,TOP,18867,0,0,14969,40396,633,42,0,4,0,1301,False
Darkii,4,28,12,Janna,NONE,18238,0,0,11238,12845,6195,9,1,4,0,1171,False
Darkii,6,9,4,Ezreal,BOTTOM,12880,1,0,11772,24715,4936,160,4,4,10,1958,True
Darkii,6,11,3,Ezreal,BOTTOM,14923,0,0,12413,21780,9105,180,3,6,19,2150,True
Darkii,3,8,6,Kayn,JUNGLE,12579,2,1,10712,5141,14597,43,2,3,14,1641,True
Darkii,19,17,9,Ezreal,BOTTOM,23600,3,0,21000,62407,18366,216,2,7,19,2790,True
Darkii,18,11,6,Ezreal,BOTTOM,15683,1,0,16844,52420,8506,183,4,4,20,2029,True
Darkii,1,10,7,Caitlyn,BOTTOM,14379,1,0,11410,17783,5417,203,1,8,12,2110,False
Darkii,8,7,7,Jhin,BOTTOM,15195,0,0,13391,13731,5721,162,4,4,8,2103,True
AVAKED,14,4,7,Khazix,JUNGLE,18095,3,1,17864,38095,16944,21,1,9,33,1907,False
AVAKED,7,5,8,Pantheon,BOTTOM,6929,0,0,8105,12675,1113,45,0,5,14,1238,False
AVAKED,6,3,7,Jhin,BOTTOM,10461,0,0,10258,12315,2756,176,0,4,14,1624,False
AVAKED,3,11,9,Ziggs,MIDDLE,17178,0,0,12721,25155,0,218,3,3,28,2023,True
AVAKED,3,1,8,Malphite,MIDDLE,8302,0,0,6951,10674,263,128,1,3,8,1352,False
AVAKED,13,18,5,Taliyah,NONE,11636,0,0,11217,22420,0,53,1,0,0,730,True
AVAKED,3,8,10,Belveth,JUNGLE,16421,1,0,12473,11867,12565,68,5,6,20,1990,True
AVAKED,4,0,0,Fiora,NONE,7736,0,0,6357,7564,4004,98,1,0,8,814,True
AVAKED,10,5,7,Sion,TOP,20615,0,0,17775,33070,9638,260,2,11,19,2102,False
AVAKED,14,7,11,Sion,NONE,14958,0,0,14044,24020,3072,56,2,2,0,944,False
I TWB I Expenso,11,5,9,Kaisa,BOTTOM,10954,0,0,12386,19003,2957,121,0,9,13,1517,False
I TWB I Expenso,8,5,2,Kaisa,BOTTOM,8149,1,0,9022,13122,2921,142,1,2,12,1287,True
I TWB I Expenso,14,7,3,Ezreal,BOTTOM,10055,0,0,11748,29553,4728,131,3,3,18,1480,True
I TWB I Expenso,8,6,11,Kaisa,BOTTOM,9338,0,0,10360,17752,2646,110,0,10,8,1489,False
I TWB I Expenso,11,6,7,Samira,BOTTOM,17028,0,0,16320,32931,9453,225,3,6,28,2101,True
I TWB I Expenso,13,10,3,Kaisa,BOTTOM,15195,0,0,15364,20278,3247,223,5,6,29,1733,True
I TWB I Expenso,21,8,11,Samira,BOTTOM,21382,0,0,21455,48897,20213,237,4,8,12,2227,True
I TWB I Expenso,14,6,5,Kaisa,BOTTOM,15383,0,0,16096,20607,5899,191,3,6,11,1852,True
I TWB I Expenso,6,30,6,Shen,BOTTOM,18512,0,0,13506,21424,3895,66,4,10,61,2307,False
I TWB I Expenso,3,5,1,Shen,NONE,4732,0,0,4354,3149,174,25,0,0,7,926,True
mr day,1,28,11,Nautilus,NONE,13840,0,0,8801,10769,1734,12,0,4,0,914,False
mr day,9,28,9,Neeko,NONE,14212,0,0,11311,22837,1419,24,1,1,0,978,True
mr day,11,32,15,Kennen,TOP,24101,0,0,14886,39500,2128,40,0,4,0,1424,False
mr day,7,29,5,Orianna,NONE,12315,0,0,10296,11258,1197,30,1,1,0,793,True
mr day,5,38,10,Karma,MIDDLE,22356,0,0,13126,19645,10503,13,1,4,0,1342,False
mr day,3,22,10,FiddleSticks,NONE,15338,0,0,10234,12439,2865,27,1,0,2,905,True
mr day,12,25,9,Heimerdinger,NONE,18467,0,0,14155,35906,936,59,1,4,0,1150,False
mr day,18,45,24,Ahri,MIDDLE,38417,0,0,23379,59941,11495,66,1,4,0,1916,False
mr day,0,8,13,Karma,BOTTOM,8703,0,0,6496,6006,633,23,0,10,48,1721,False
mr day,1,6,9,Leona,BOTTOM,5437,0,0,5298,6151,282,36,0,9,24,1244,False
Kúrou,9,3,7,Pyke,BOTTOM,6918,0,0,8748,9838,1833,33,1,9,40,1425,False
Kúrou,8,13,10,Pyke,BOTTOM,14789,0,0,12479,16088,8854,60,1,7,109,2151,False
Kúrou,8,8,4,Pyke,BOTTOM,12631,0,0,10745,13769,6239,49,0,0,90,1823,True
Kúrou,13,11,11,Pyke,BOTTOM,15019,0,0,12952,20605,3781,49,2,6,97,1947,True
Kúrou,9,7,1,Pyke,BOTTOM,7758,0,0,7315,14249,4906,35,2,1,41,1288,True
Kúrou,7,24,14,Pyke,MIDDLE,18990,0,0,15431,22059,16114,56,2,7,146,2692,True
Kúrou,8,7,1,Pyke,BOTTOM,13665,0,0,11764,10582,6990,65,3,3,140,1929,True
Kúrou,4,9,9,Pyke,BOTTOM,15445,0,0,12507,11977,9296,73,3,10,164,2714,False
Kúrou,8,6,6,Pyke,BOTTOM,12858,0,0,12021,13492,5285,70,2,9,154,2288,False
Kúrou,10,9,6,Pyke,BOTTOM,12891,0,0,12394,18628,6656,56,1,6,98,2100,True
SinOfGrèèd,9,12,0,Anivia,MIDDLE,23367,0,0,16315,26269,10373,247,4,4,27,2010,True
SinOfGrèèd,1,9,8,Sett,TOP,14569,0,0,10306,17743,5044,151,2,3,16,2062,True
SinOfGrèèd,7,4,7,Lux,MIDDLE,14562,0,0,11278,21812,1069,169,0,9,15,2017,False
SinOfGrèèd,5,8,7,Lux,MIDDLE,16464,1,0,11598,21021,1138,205,1,5,19,2019,True
SinOfGrèèd,21,8,1,Lux,MIDDLE,17261,0,0,16342,31197,2000,178,2,4,10,1826,True
SinOfGrèèd,11,14,3,Lux,MIDDLE,24645,0,0,20021,82654,2214,263,1,7,42,3209,True
SinOfGrèèd,10,32,9,Corki,MIDDLE,24411,0,0,17095,38900,4881,71,4,1,0,1345,True
SinOfGrèèd,13,16,18,XinZhao,NONE,15949,0,0,13479,25386,8410,17,0,4,0,1058,False
SinOfGrèèd,31,23,25,Talon,MIDDLE,40639,0,0,26072,92019,5049,78,0,4,0,2127,False
SinOfGrèèd,11,11,4,Viktor,TOP,17318,0,0,15292,34471,2649,187,4,6,10,1877,True
EvilSmoothie,5,4,3,Ornn,MIDDLE,15070,1,0,10612,21260,7776,178,0,10,23,1944,False
EvilSmoothie,5,1,7,TahmKench,TOP,10260,0,0,9266,16392,9059,106,3,10,19,1717,False
EvilSmoothie,3,2,0,TahmKench,NONE,7667,0,0,5816,5617,2380,87,1,0,5,782,True
EvilSmoothie,1,33,10,Rammus,NONE,18498,0,0,10453,14261,4467,6,2,1,0,1056,True
EvilSmoothie,13,42,8,Yuumi,NONE,20352,0,0,14286,29258,13128,11,2,4,0,1118,False
EvilSmoothie,19,19,8,Warwick,TOP,25446,0,0,17079,30606,21738,40,3,1,0,1277,True
EvilSmoothie,4,1,0,TahmKench,NONE,9026,0,0,7016,9274,3863,102,2,0,9,1004,True
EvilSmoothie,7,3,4,TahmKench,TOP,12567,0,0,10215,20434,13428,137,0,10,21,1671,False
EvilSmoothie,1,4,6,Jax,TOP,10273,0,0,7459,6851,3555,121,0,9,14,1596,False
EvilSmoothie,4,2,7,Jax,TOP,12297,0,0,9928,26374,11277,128,1,9,18,1774,False
BiHPredator,7,4,9,MissFortune,BOTTOM,7907,0,0,9358,13026,1216,129,0,4,10,1323,False
BiHPredator,15,4,8,Lucian,BOTTOM,21558,1,1,21577,33206,7220,259,7,1,29,2175,True
BiHPredator,15,12,14,Fizz,NONE,17313,0,0,16260,34147,2072,31,0,4,0,1123,False
BiHPredator,16,22,10,Sylas,NONE,19797,0,0,14804,37701,14388,21,2,1,0,1181,True
BiHPredator,17,12,8,Qiyana,NONE,15365,0,0,12309,23703,1257,26,4,0,0,913,True
BiHPredator,25,11,8,Gangplank,NONE,19583,0,0,17811,41607,7020,72,4,0,0,1160,True
BiHPredator,17,19,9,Ekko,NONE,20736,0,0,15733,44952,6242,65,3,1,0,1138,True
BiHPredator,30,16,14,Zoe,TOP,29508,0,0,21882,69498,4885,40,2,4,0,1622,False
BiHPredator,11,24,9,Kassadin,NONE,17495,0,0,12455,32176,4472,17,2,2,0,1028,True
BiHPredator,6,18,4,Elise,NONE,15579,0,0,11928,18368,1695,36,3,0,0,1008,True
Ac Milan 1899,6,5,5,Veigar,TOP,14228,1,0,10790,18757,1240,185,0,6,13,1612,True
Ac Milan 1899,2,2,4,Galio,MIDDLE,10483,0,0,7017,12376,689,148,0,5,16,1387,False
Ac Milan 1899,5,19,12,Sylas,MIDDLE,16545,0,0,12141,24373,12494,129,2,3,21,2181,True
Ac Milan 1899,12,23,16,Galio,MIDDLE,22867,0,0,18884,37580,2133,203,2,8,21,2962,False
Ac Milan 1899,6,3,4,Caitlyn,NONE,6221,0,0,7850,12563,847,118,1,4,4,955,False
Ac Milan 1899,1,8,6,MissFortune,BOTTOM,11333,0,0,10270,10114,4535,172,3,1,18,1649,True
Ac Milan 1899,5,11,5,Karthus,MIDDLE,13161,0,0,10916,15840,796,170,1,3,10,1479,True
Ac Milan 1899,5,8,8,Karthus,BOTTOM,12706,0,0,11671,22868,695,183,0,9,8,1658,False
Ac Milan 1899,1,6,4,Ezreal,BOTTOM,10979,0,0,10415,12842,2900,158,1,1,15,1708,True
Ac Milan 1899,2,9,4,Caitlyn,BOTTOM,11839,0,0,11062,13972,6061,180,5,2,15,1630,True
Legendary Saiyan,7,32,21,Morgana,TOP,26878,0,0,16382,23849,3569,48,4,2,0,1621,True
Legendary Saiyan,9,25,7,Kayle,NONE,13079,0,0,11666,23102,5599,51,4,2,0,822,True
Legendary Saiyan,10,26,18,Malzahar,MIDDLE,21873,0,0,14407,23947,358,68,0,4,0,1285,False
Legendary Saiyan,16,30,23,Blitzcrank,MIDDLE,42382,0,0,22014,36243,5540,44,2,4,0,2097,False
Legendary Saiyan,5,16,11,Zeri,NONE,12727,0,0,10915,18202,2698,67,0,4,0,985,False
Legendary Saiyan,3,31,7,Janna,NONE,18810,0,0,12309,11238,19062,18,4,0,0,1174,True
Legendary Saiyan,7,19,15,Gragas,TOP,19796,0,0,12711,25532,6105,44,0,4,0,1235,False
Legendary Saiyan,12,24,19,Sion,TOP,27304,0,0,17009,45369,5497,64,0,4,0,1487,False
Legendary Saiyan,3,26,6,Anivia,NONE,18187,0,0,11744,20941,843,40,3,0,0,1061,True
Legendary Saiyan,7,41,13,Annie,NONE,18775,0,0,11814,27455,1433,21,1,4,0,1116,False
Suther,9,11,5,Malphite,TOP,19369,0,0,14342,26900,5063,204,2,4,17,1929,True
Suther,6,12,14,Amumu,BOTTOM,10357,0,0,9590,11827,1904,45,0,8,53,1865,False
Suther,2,3,5,Jhin,NONE,5005,0,0,5770,5171,1128,93,0,4,11,1069,False
Suther,5,18,4,Lux,BOTTOM,11131,0,0,9474,13192,790,38,5,3,36,1517,True
Suther,5,9,5,Lux,BOTTOM,9846,0,0,9354,13139,979,33,2,1,59,1793,True
Suther,0,13,6,Rakan,MIDDLE,10729,0,0,7250,6186,7529,34,0,9,77,1881,False
Suther,0,6,6,Lux,BOTTOM,8954,0,0,6292,8803,553,23,0,10,36,1593,False
Suther,1,1,1,Lux,NONE,2406,0,0,2591,1406,0,4,0,0,5,588,True
Suther,7,8,7,Lux,BOTTOM,11623,0,0,10665,16532,209,31,2,9,58,1856,False
Suther,7,23,5,Lux,BOTTOM,14901,0,0,11969,22943,3948,38,4,5,61,2043,True
CuBeHerOkaaH,18,29,4,Kaisa,MIDDLE,22868,0,0,15525,43321,3897,52,2,0,0,1227,True
CuBeHerOkaaH,0,1,0,MasterYi,NONE,1601,0,0,2157,129,54,8,0,0,0,133,True
CuBeHerOkaaH,4,7,7,Fizz,NONE,6671,0,0,6093,6894,77,15,0,1,0,552,False
CuBeHerOkaaH,4,5,9,LeeSin,JUNGLE,10851,0,0,10008,10683,8270,30,1,8,19,1703,False
CuBeHerOkaaH,13,6,8,Ekko,JUNGLE,14613,1,0,17291,30701,12818,56,4,11,44,2190,False
CuBeHerOkaaH,7,3,1,Khazix,JUNGLE,9011,3,0,9732,9679,9280,19,2,2,9,1235,True
CuBeHerOkaaH,10,12,4,Belveth,JUNGLE,18904,2,0,17632,27717,17913,68,7,6,24,2459,True
CuBeHerOkaaH,8,29,7,Karma,JUNGLE,23726,0,0,13679,14928,11814,10,0,4,0,1262,False
CuBeHerOkaaH,3,10,5,Pyke,BOTTOM,10092,0,0,9365,10387,2747,46,1,2,73,1715,True
CuBeHerOkaaH,1,19,2,Thresh,BOTTOM,12527,0,0,8907,10496,3191,42,4,3,62,1916,True
Victor X,7,29,13,Amumu,NONE,19731,0,0,12145,25630,2297,14,0,1,0,1140,True
Victor X,9,15,13,Kennen,NONE,13133,0,0,10104,20395,516,23,0,4,0,846,False
Victor X,11,46,17,Poppy,TOP,31902,0,0,18428,51603,9985,58,0,4,0,1589,True
Victor X,6,29,12,Maokai,NONE,18315,0,0,11617,27770,3934,26,2,4,0,1077,False
Victor X,22,13,10,XinZhao,NONE,18494,0,0,15564,35424,12484,50,0,4,0,1023,False
Victor X,4,6,9,TwistedFate,NONE,11360,0,0,9102,13448,239,30,0,2,0,886,False
Victor X,6,23,14,Nocturne,NONE,14511,0,0,11174,20256,2035,25,1,4,0,1004,False
Victor X,5,21,12,Gragas,NONE,16968,0,0,11003,12751,5673,30,0,4,0,1034,False
Victor X,10,28,9,Brand,NONE,20914,0,0,13638,43218,503,47,2,1,0,1164,True
Victor X,8,28,12,Sivir,TOP,23459,0,0,16098,27547,8181,110,4,3,0,1355,True
G2 Sogo,6,3,4,Gwen,TOP,15403,0,0,11703,14886,7794,187,0,9,11,1780,False
G2 Sogo,2,1,5,Gwen,NONE,7519,0,0,5474,4983,1941,99,0,6,8,1047,False
G2 Sogo,14,7,5,Kayle,TOP,22600,1,0,19873,39699,15780,282,2,10,25,2129,True
G2 Sogo,22,28,11,Varus,TOP,27196,0,0,19466,63486,4882,151,2,2,0,1320,True
G2 Sogo,0,2,0,Gwen,NONE,1987,0,0,2287,966,106,8,0,0,0,166,True
G2 Sogo,19,27,10,Neeko,TOP,25116,0,0,17029,58773,2484,29,2,2,0,1340,True
G2 Sogo,23,32,19,Yone,TOP,41295,0,0,23153,82444,20611,94,2,2,0,1744,True
G2 Sogo,20,21,8,Veigar,BOTTOM,25859,0,0,18099,44313,1536,84,0,4,0,1345,False
G2 Sogo,6,1,1,Kayle,TOP,17275,0,0,13911,12169,5878,211,4,1,15,1602,True
G2 Sogo,0,0,0,Kayle,NONE,0,0,0,500,0,0,0,0,0,0,108,True
Nirvaden,1,20,7,Janna,BOTTOM,13104,0,0,8490,7581,19864,16,0,11,50,2010,False
Nirvaden,0,7,12,Pantheon,BOTTOM,6978,0,0,6262,7769,190,42,0,7,36,1606,False
Nirvaden,6,6,9,Pantheon,BOTTOM,7421,0,0,8633,17021,842,47,0,10,35,1533,False
Nirvaden,6,15,5,Pantheon,BOTTOM,13491,0,0,10830,19090,4437,48,4,4,44,1792,True
Nirvaden,1,10,10,Amumu,BOTTOM,9510,0,0,8389,11461,898,42,0,6,36,2045,False
Nirvaden,1,6,4,Nautilus,BOTTOM,7170,0,0,5799,4764,1140,33,1,10,30,1526,False
Nirvaden,0,9,7,Nautilus,BOTTOM,8643,0,0,6971,8842,2604,41,1,10,32,1571,False
Nirvaden,0,2,9,Malphite,BOTTOM,8701,0,0,6697,11756,85,77,0,10,53,1871,False
Nirvaden,7,7,9,Malphite,BOTTOM,6578,0,0,7706,14009,114,13,1,8,29,1278,False
Nirvaden,3,7,7,Lux,BOTTOM,6741,0,0,6189,6573,0,26,1,5,31,1360,False
h a c k r,11,6,3,Ahri,MIDDLE,14723,0,0,12423,19477,4972,178,5,5,24,1702,True
h a c k r,10,9,3,Gangplank,TOP,13347,0,1,13704,25537,2762,150,3,0,20,1414,True
h a c k r,20,10,9,Pyke,NONE,13690,0,0,12094,17599,2760,12,0,4,0,843,False
h a c k r,5,5,3,Jax,TOP,10815,0,0,8836,11554,2621,119,1,2,15,1429,True
h a c k r,9,10,4,Kayle,MIDDLE,20428,0,0,18891,38387,26358,292,6,8,24,2291,True
h a c k r,18,13,9,Khazix,JUNGLE,21272,1,0,23437,60165,14397,52,0,8,54,2467,False
h a c k r,2,8,4,Neeko,BOTTOM,8251,0,0,7611,8620,1461,40,1,5,41,1562,True
h a c k r,13,9,7,Garen,TOP,15256,1,0,14962,30410,1091,168,2,8,28,2081,False
h a c k r,14,12,5,Mordekaiser,TOP,17798,0,1,14699,29620,12587,165,3,6,17,1915,True
h a c k r,4,22,3,Senna,BOTTOM,12421,0,0,11191,26020,10272,39,3,6,50,1842,True
Ziylock,7,22,8,Rammus,JUNGLE,20685,2,0,15341,36055,16645,23,1,4,16,2219,True
Ziylock,9,15,3,Rammus,JUNGLE,15288,4,0,12206,26232,18851,11,1,3,22,1826,True
Ziylock,6,6,6,Graves,JUNGLE,9361,1,0,10305,13847,6448,32,1,3,29,1656,True
Ziylock,4,11,6,JarvanIV,JUNGLE,8788,1,0,8789,12791,8548,16,0,7,20,1494,False
Ziylock,14,4,7,FiddleSticks,JUNGLE,10831,1,0,13265,29562,15659,46,1,10,46,1689,False
Ziylock,0,19,8,Milio,MIDDLE,13580,0,0,9081,4573,9021,9,3,3,47,1984,True
Ziylock,2,8,4,Maokai,JUNGLE,10364,2,1,9422,9558,12104,8,3,2,16,1602,True
Ziylock,3,17,6,Ivern,JUNGLE,12308,1,1,9861,9473,5061,8,6,3,12,1661,True
Ziylock,1,11,9,Rammus,JUNGLE,9903,0,0,7890,11457,8411,11,0,6,20,1711,False
Ziylock,3,5,8,MasterYi,JUNGLE,10561,0,1,8717,7495,9042,25,0,10,26,1690,False
booergi,3,17,15,Pantheon,NONE,13726,0,0,10546,24202,2191,7,0,4,0,1065,False
booergi,7,27,12,Heimerdinger,TOP,21553,0,0,12915,33232,1520,49,1,4,0,1214,False
booergi,22,17,9,Ezreal,NONE,18650,0,0,16098,42878,4766,86,3,0,0,1172,True
booergi,14,7,4,Draven,BOTTOM,11865,0,0,15627,37851,13129,188,3,1,8,1372,True
booergi,2,2,4,Draven,NONE,6068,0,0,7052,7637,1682,135,0,2,6,981,False
booergi,1,1,0,Karthus,NONE,189,0,0,1039,776,18,0,0,0,0,130,True
booergi,17,30,13,Anivia,MIDDLE,33864,0,0,22462,53782,1788,132,2,4,0,1734,False
booergi,26,35,15,Corki,BOTTOM,31622,0,0,20623,63826,4514,58,1,2,0,1574,True
booergi,9,10,2,Draven,BOTTOM,12017,0,0,14838,20674,5851,184,5,0,23,1367,True
booergi,12,19,7,Karthus,BOTTOM,17488,0,0,14304,47999,2528,204,2,4,14,1858,True
bjacz,0,20,11,Alistar,BOTTOM,15908,0,0,10823,9355,13139,44,4,7,68,2504,True
bjacz,0,2,7,Nilah,BOTTOM,8244,0,0,6941,3838,3196,131,1,8,11,1433,False
bjacz,5,16,11,Ahri,MIDDLE,12203,1,0,10500,21516,3741,116,4,1,21,1925,True
bjacz,20,8,5,Nilah,JUNGLE,15468,0,0,17606,38209,13925,184,5,2,17,1744,True
bjacz,1,18,12,Jhin,BOTTOM,18161,0,0,13841,24787,6403,197,0,11,34,2947,False
bjacz,9,27,10,Lillia,TOP,27033,0,0,16289,38861,11191,69,3,4,0,1394,False
bjacz,10,53,11,Thresh,TOP,32914,0,0,18304,37920,4347,26,4,4,0,1712,False
bjacz,5,14,7,Jhin,BOTTOM,11541,0,0,10479,19793,7190,129,6,2,25,1713,True
bjacz,6,6,6,Nocturne,JUNGLE,9635,0,0,8930,16510,11575,33,0,11,19,1559,False
bjacz,5,18,8,Maokai,JUNGLE,15737,2,0,13067,27038,25187,29,0,8,35,2316,False
Zoopey,7,12,3,Zoe,MIDDLE,15542,0,0,10908,28009,3259,150,4,2,30,1615,True
Zoopey,16,9,2,Zoe,MIDDLE,16213,0,0,14512,36415,1643,149,1,2,33,1641,True
Zoopey,2,0,7,Zoe,MIDDLE,8590,0,0,6069,9280,627,127,0,11,13,1268,False
Zoopey,8,12,2,Zoe,TOP,13213,0,0,10176,25419,2072,150,4,1,24,1384,True
Zoopey,5,1,6,Zoe,NONE,7929,0,0,6361,11851,0,103,1,5,14,1149,False
Zoopey,6,9,5,Nocturne,JUNGLE,11883,1,0,10089,13321,10535,7,1,3,13,1591,True
Zoopey,1,3,7,Jhin,NONE,7389,0,0,5023,8129,1510,104,0,8,7,1148,False
Zoopey,0,2,5,Zoe,MIDDLE,8962,0,0,5879,9573,442,138,0,8,24,1299,False
Zoopey,12,16,4,Zoe,MIDDLE,14939,0,0,11713,29570,1631,128,1,4,21,1458,True
Zoopey,11,11,1,Zoe,MIDDLE,14203,0,0,12211,25124,3306,185,2,3,25,1536,True
Mr BlackStar,1,0,8,Mordekaiser,TOP,11399,0,0,7728,13059,4677,164,0,9,15,1660,False
Mr BlackStar,4,6,6,MasterYi,JUNGLE,8810,2,0,8419,8938,8211,14,1,7,19,1429,False
Mr BlackStar,0,1,4,Veigar,NONE,6679,0,0,3980,1731,280,82,0,4,8,964,False
Mr BlackStar,10,13,9,KogMaw,BOTTOM,10912,0,1,12095,21539,3107,122,4,3,11,1521,True
Mr BlackStar,4,31,8,Thresh,BOTTOM,18654,0,0,12373,18961,5531,53,1,10,63,2343,False
Mr BlackStar,10,5,9,Vayne,BOTTOM,11380,0,0,14444,20043,3134,177,1,9,22,2013,False
Mr BlackStar,11,28,8,Veigar,BOTTOM,18212,0,0,15134,42943,449,187,0,7,26,2103,True
Mr BlackStar,28,19,4,Camille,BOTTOM,18794,0,0,20302,54696,20285,125,4,5,26,2201,True
Mr BlackStar,4,7,5,Caitlyn,BOTTOM,11252,0,0,10665,15158,5704,196,0,11,10,1806,False
Mr BlackStar,10,13,9,Ezreal,BOTTOM,12086,0,0,12870,28386,2750,148,0,5,20,1982,False
Shadowave,23,31,13,Xayah,TOP,26046,0,0,18869,45188,11493,76,3,2,0,1335,True
Shadowave,20,39,16,Varus,TOP,34657,0,0,22832,36655,15220,148,2,4,0,1772,False
Shadowave,7,34,9,Karma,NONE,18035,0,0,11999,22572,1116,17,3,0,0,1087,True
Shadowave,28,25,8,Xayah,NONE,22328,0,0,19532,66689,14664,94,4,1,0,1145,True
Shadowave,13,25,2,Jhin,NONE,17325,0,0,13574,22042,6855,79,4,0,0,999,True
Shadowave,12,3,6,Tristana,BOTTOM,15378,0,0,15578,25200,8245,217,1,10,37,1975,False
Shadowave,4,9,5,Malzahar,BOTTOM,11580,0,0,9857,16298,4057,160,0,11,26,1572,False
Shadowave,2,5,0,Alistar,NONE,5527,0,0,5163,4396,5297,24,1,1,33,1049,True
Shadowave,9,26,13,Ashe,NONE,18456,0,0,12478,26244,4867,37,1,4,0,1120,False
Shadowave,15,22,5,KogMaw,NONE,13042,0,0,11961,22787,5669,64,1,0,0,776,True
Äurelionsol,13,8,3,Chogath,MIDDLE,19135,1,0,17345,28560,14963,240,6,2,15,1910,True
Äurelionsol,9,5,0,AurelionSol,MIDDLE,14327,0,0,11956,19227,2447,180,1,3,8,1454,True
Äurelionsol,9,14,7,AurelionSol,MIDDLE,18348,0,0,16293,30395,320,211,5,3,36,2031,True
Äurelionsol,10,20,7,AurelionSol,TOP,21764,1,0,19335,38845,2292,245,4,8,44,2411,True
Äurelionsol,0,0,0,AurelionSol,NONE,61,0,0,526,22,0,1,0,0,0,109,False
Äurelionsol,12,8,4,AurelionSol,MIDDLE,15018,0,0,14869,40873,2383,216,3,2,8,1632,True
Äurelionsol,3,5,5,AurelionSol,MIDDLE,12398,0,0,10334,17092,172,196,0,11,10,1479,False
Äurelionsol,7,10,5,AurelionSol,MIDDLE,11771,0,0,11290,13798,248,155,5,3,14,1405,True
Äurelionsol,8,10,6,AurelionSol,MIDDLE,16774,1,0,13401,18874,2519,203,2,3,7,1780,True
Äurelionsol,6,10,8,AurelionSol,TOP,15681,0,0,13208,22164,1092,230,0,11,20,1872,False
Macilla,9,7,9,Khazix,JUNGLE,17255,2,1,14824,19960,22936,56,1,10,19,1971,False
Macilla,7,5,7,Vladimir,MIDDLE,16132,0,0,12549,29747,29514,192,0,6,18,1948,True
Macilla,6,2,5,Khazix,JUNGLE,7753,2,0,10052,11198,11035,20,0,10,10,1330,False
Macilla,3,2,7,Katarina,MIDDLE,9790,0,0,7814,7810,3099,124,0,9,18,1652,False
Macilla,8,11,8,Leblanc,MIDDLE,16433,0,0,13523,18922,2583,170,4,9,34,2344,True
Macilla,9,5,11,Qiyana,MIDDLE,18620,0,0,15754,30669,2726,210,1,9,19,2182,True
Macilla,5,8,11,Ryze,MIDDLE,20563,0,0,14046,21577,6216,217,2,8,37,2483,False
Macilla,3,5,11,Caitlyn,BOTTOM,9820,0,0,9181,10672,1518,145,0,6,9,1561,False
Macilla,6,5,9,Jinx,BOTTOM,13874,0,0,11741,16249,3608,169,2,7,18,1968,False
Macilla,3,16,10,Swain,BOTTOM,13080,0,0,9640,15433,9068,37,1,10,83,2138,False
Riverand,1,15,8,Bard,BOTTOM,14458,0,0,9524,8580,12689,45,0,11,55,1947,False
Riverand,4,10,3,Bard,BOTTOM,8433,0,0,8737,7553,5251,16,1,7,46,1527,False
Riverand,2,9,6,Bard,BOTTOM,8404,0,0,6578,5888,5960,12,0,7,31,1464,False
Riverand,3,26,3,Bard,BOTTOM,17060,0,0,11737,13725,18696,44,4,3,68,2007,True
Riverand,8,29,1,Bard,BOTTOM,16557,0,0,12812,17025,14392,29,5,3,60,1940,True
Riverand,3,5,1,Ornn,JUNGLE,15437,0,0,10857,10763,6171,192,1,11,22,1723,False
Riverand,1,12,8,Bard,BOTTOM,9514,0,0,7589,11341,7420,18,2,8,51,1781,False
Riverand,1,34,1,Bard,BOTTOM,17898,0,0,12404,16875,19373,40,3,5,70,2216,True
Riverand,3,14,2,Bard,BOTTOM,10037,0,0,7851,7235,3834,22,4,1,40,1404,True
Riverand,4,10,7,Maokai,JUNGLE,9885,0,0,8527,11735,7256,50,1,11,30,1605,False
Šêωër Râț,11,18,11,Samira,NONE,13080,0,0,11678,19113,3378,48,0,4,0,876,False
Šêωër Râț,3,15,7,Shen,NONE,11838,0,0,8878,11554,2055,10,3,0,0,824,True
Šêωër Râț,9,30,8,Ornn,MIDDLE,27207,0,0,15301,25793,9471,28,2,1,0,1382,True
Šêωër Râț,7,4,2,Poppy,JUNGLE,11141,3,0,8909,14012,8545,18,0,3,19,1301,True
Šêωër Râț,3,17,5,Poppy,JUNGLE,13745,2,1,10966,14125,8664,13,3,0,31,1642,True
Šêωër Râț,9,19,3,Poppy,JUNGLE,21017,2,0,16213,34965,18990,24,4,6,25,2346,True
